,Unnamed: 0,State,CBSASub,Areaname,Rent50_0,Rent50_1,Rent50_2,Rent50_3,Rent50_4,state_alpha,pop2000
265,1556,36,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",733,760,928,1111,1214,NY,825875.0
266,1557,36,METRO13780M13780,"Binghamton, NY MSA",641,645,771,1006,1180,NY,252320.0
267,1558,36,METRO15380M15380,"Buffalo-Niagara Falls, NY MSA",631,632,759,939,1037,NY,1170111.0
268,1559,36,METRO21300M21300,"Elmira, NY MSA",708,710,852,1095,1141,NY,91070.0
269,1560,36,METRO24020M24020,"Glens Falls, NY MSA",686,725,912,1151,1296,NY,124345.0
270,1561,36,METRO27060M27060,"Ithaca, NY MSA",900,926,1084,1312,1360,NY,96501.0
271,1562,36,METRO28740M28740,"Kingston, NY MSA",939,1019,1220,1546,1920,NY,177749.0
272,1563,36,METRO35620MM5380,"Nassau-Suffolk, NY HUD Metro FMR Area",1320,1525,1801,2390,2604,NY,2753913.0
273,1564,36,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1283,1388,1544,1899,2136,NY,8390776.0
274,1565,36,METRO39100M39100,"Poughkeepsie-Newburgh-Middletown, NY MSA",908,1068,1307,1602,1707,NY,621517.0
275,1566,36,METRO40380M40380,"Rochester, NY MSA",622,687,840,1009,1068,NY,1037831.0
276,1567,36,METRO45060M45060,"Syracuse, NY MSA",654,656,790,1011,1095,NY,650154.0
277,1568,36,METRO46540M46540,"Utica-Rome, NY MSA",654,656,789,967,1098,NY,299896.0
278,1596,37,METRO11700M11700,"Asheville, NC HUD Metro FMR Area",571,667,761,1020,1336,NC,315138.0
279,1598,37,METRO15500M15500,"Burlington, NC MSA",628,650,757,1028,1059,NC,130800.0
280,1599,37,METRO16740M16740,"Charlotte-Gastonia-Rock Hill, NC-SC HUD Metro FMR Area",686,743,825,1040,1209,NC,1140559.0
281,1601,37,METRO20500M20500,"Durham-Chapel Hill, NC HUD Metro FMR Area",541,741,831,1086,1171,NC,390870.0
282,1603,37,METRO22180M22180,"Fayetteville, NC HUD Metro FMR Area",616,666,744,1056,1250,NC,302963.0
283,1605,37,METRO24140M24140,"Goldsboro, NC MSA",482,571,669,838,1119,NC,113329.0
284,1606,37,METRO24660M24660,"Greensboro-High Point, NC HUD Metro FMR Area",553,631,703,891,953,NC,551502.0
285,1608,37,METRO24780M24780,"Greenville, NC HUD Metro FMR Area",567,588,725,1005,1037,NC,133798.0
286,1610,37,METRO25860M25860,"Hickory-Lenoir-Morganton, NC MSA",518,544,625,802,934,NC,341851.0
287,1611,37,METRO27340M27340,"Jacksonville, NC MSA",632,677,761,1068,1254,NC,150355.0
288,1612,37,METRO39580M39580,"Raleigh-Cary, NC MSA",709,795,884,1111,1151,NC,797071.0
289,1613,37,METRO40580M40580,"Rocky Mount, NC MSA",430,518,660,820,844,NC,143026.0
290,1614,37,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",882,919,1064,1454,1753,NC,18190.0
291,1615,37,METRO48900M48900,"Wilmington, NC HUD Metro FMR Area",642,709,856,1199,1233,NC,233450.0
292,1617,37,METRO49180M49180,"Winston-Salem, NC MSA",502,571,662,902,1061,NC,421961.0
293,1678,38,METRO13900M13900,"Bismarck, ND MSA",455,476,592,857,881,ND,94719.0
296,1730,39,METRO10420M10420,"Akron, OH MSA",528,618,791,1006,1037,OH,694960.0
297,1731,39,METRO15940M15940,"Canton-Massillon, OH MSA",489,543,685,865,917,OH,406934.0
299,1734,39,METRO17460M17460,"Cleveland-Elyria-Mentor, OH MSA",554,643,775,994,1056,OH,2148143.0
300,1735,39,METRO18140M18140,"Columbus, OH HUD Metro FMR Area",551,642,811,1020,1109,OH,1571785.0
301,1737,39,METRO19380M19380,"Dayton, OH HUD Metro FMR Area",522,596,734,988,1179,OH,805816.0
303,1740,39,METRO30620M30620,"Lima, OH MSA",525,532,658,811,833,OH,108473.0
304,1741,39,METRO31900M31900,"Mansfield, OH MSA",417,509,642,833,867,OH,128852.0
305,1742,39,METRO37620M37620,"Parkersburg-Marietta-Vienna, WV-OH MSA",459,491,629,835,901,OH,63251.0
306,1743,39,METRO41780M41780,"Sandusky, OH MSA",482,581,742,968,1019,OH,79551.0
307,1744,39,METRO44220M44220,"Springfield, OH MSA",524,583,701,906,1164,OH,144742.0
308,1745,39,METRO44600M44600,"Steubenville-Weirton, OH-WV MSA",405,496,612,764,830,OH,73894.0
309,1746,39,METRO45780M45780,"Toledo, OH MSA",513,571,707,912,994,OH,659188.0
310,1747,39,METRO48540M48540,"Wheeling, WV-OH MSA",380,457,584,734,857,OH,70226.0
311,1748,39,METRO49660M49660,"Youngstown-Warren-Boardman, OH HUD Metro FMR Area",473,531,642,808,872,OH,482671.0
313,1799,40,METRO30020M30020,"Lawton, OK MSA",495,534,672,982,1181,OK,114996.0
314,1800,40,METRO36420M36420,"Oklahoma City, OK HUD Metro FMR Area",553,603,733,990,1061,OK,1017825.0
315,1803,40,METRO46140M46140,"Tulsa, OK HUD Metro FMR Area",578,627,767,1013,1046,OK,803235.0
316,1866,41,METRO13460M13460,"Bend, OR MSA",623,724,863,1257,1296,OR,115367.0
317,1867,41,METRO18700M18700,"Corvallis, OR MSA",541,656,817,1187,1365,OR,78153.0
318,1868,41,METRO21660M21660,"Eugene-Springfield, OR MSA",514,624,790,1105,1230,OR,322959.0
319,1869,41,METRO32780M32780,"Medford, OR MSA",567,674,847,1232,1269,OR,181269.0
320,1870,41,METRO38900M38900,"Portland-Vancouver-Hillsboro, OR-WA MSA",697,808,934,1360,1634,OR,1572771.0
321,1871,41,METRO41420M41420,"Salem, OR MSA",588,653,781,1135,1369,OR,347214.0
322,1897,42,METRO10900M10900,"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",695,846,1001,1295,1370,PA,637958.0
323,1898,42,METRO11020M11020,"Altoona, PA MSA",488,534,646,846,873,PA,129144.0
324,1899,42,METRO21500M21500,"Erie, PA MSA",512,579,747,893,1016,PA,280843.0
325,1900,42,METRO25420M25420,"Harrisburg-Carlisle, PA MSA",566,646,814,1027,1065,PA,509074.0
326,1901,42,METRO27780M27780,"Johnstown, PA MSA",474,482,592,745,854,PA,152598.0
327,1902,42,METRO29540M29540,"Lancaster, PA MSA",601,713,878,1114,1170,PA,470658.0
328,1903,42,METRO30140M30140,"Lebanon, PA MSA",490,585,754,1023,1055,PA,120327.0
330,1906,42,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",543,595,712,885,956,PA,2358695.0
331,1908,42,METRO39740M39740,"Reading, PA MSA",632,706,870,1163,1200,PA,373638.0
332,1909,42,METRO42540M42540,"Scranton--Wilkes-Barre, PA MSA",469,560,672,852,900,PA,560625.0
333,1910,42,METRO44300M44300,"State College, PA MSA",689,767,904,1080,1114,PA,135758.0
334,1911,42,METRO48700M48700,"Williamsport, PA MSA",526,604,728,956,983,PA,120044.0
335,1912,42,METRO49620M49620,"York-Hanover, PA MSA",580,666,845,1021,1058,PA,381751.0
336,1913,42,METRO49660MM7610,"Sharon, PA HUD Metro FMR Area",536,561,684,838,921,PA,120293.0
338,1950,44,METRO39300MM5520,"Westerly-Hopkinton-New Shoreham, RI HUD Metro FMR Area",655,823,963,1151,1502,RI,31812.0
339,1951,44,METRO39300N44005,"Newport-Middleton-Portsmouth, RI HUD Metro FMR Area",804,981,1212,1646,2127,RI,60958.0
340,1952,45,METRO11340M11340,"Anderson, SC MSA",436,566,643,814,837,SC,165740.0
341,1954,45,METRO16700M16700,"Charleston-North Charleston-Summerville, SC MSA",736,815,922,1201,1399,SC,549033.0
343,1956,45,METRO17900M17900,"Columbia, SC HUD Metro FMR Area",667,726,809,999,1031,SC,594511.0
344,1958,45,METRO22500M22500,"Florence, SC HUD Metro FMR Area",492,553,640,768,964,SC,125761.0
345,1960,45,METRO24860M24860,"Greenville-Mauldin-Easley, SC MSA",557,605,673,888,913,SC,490373.0
346,1962,45,METRO34820M34820,"Myrtle Beach-North Myrtle Beach-Conway, SC MSA",661,727,849,1015,1229,SC,196629.0
347,1963,45,METRO43900M43900,"Spartanburg, SC MSA",544,562,657,827,851,SC,253791.0
348,1964,45,METRO44940M44940,"Sumter, SC MSA",541,588,651,837,885,SC,104646.0
349,1990,46,METRO39660M39660,"Rapid City, SD HUD Metro FMR Area",477,557,701,928,954,SD,88565.0
351,1993,46,METRO43620M43620,"Sioux Falls, SD MSA",528,555,709,926,1025,SD,187093.0
354,2056,47,METRO17420M17420,"Cleveland, TN MSA",492,503,648,813,1034,TN,104015.0
355,2057,47,METRO27180M27180,"Jackson, TN MSA",527,575,726,972,998,TN,107377.0
356,2058,47,METRO27740M27740,"Johnson City, TN MSA",406,491,609,756,943,TN,181607.0
357,2059,47,METRO28700M28700,"Kingsport-Bristol-Bristol, TN-VA MSA",447,481,597,800,956,TN,206611.0
358,2060,47,METRO28940M28940,"Knoxville, TN MSA",508,584,704,943,974,TN,616079.0
360,2062,47,METRO34100M34100,"Morristown, TN MSA",493,495,594,779,878,TN,123081.0
361,2063,47,METRO34980M34980,"Nashville-Davidson--Murfreesboro--Franklin, TN MSA",642,733,842,1092,1124,TN,1251396.0
362,2124,48,METRO10180M10180,"Abilene, TX MSA",571,600,757,986,1247,TX,160245.0
363,2125,48,METRO11100M11100,"Amarillo, TX MSA",548,594,742,1022,1146,TX,226522.0
364,2126,48,METRO12420M12420,"Austin-Round Rock-San Marcos, TX MSA",713,812,989,1331,1516,TX,1249763.0
365,2127,48,METRO13140M13140,"Beaumont-Port Arthur, TX MSA",556,624,746,925,959,TX,385090.0
366,2128,48,METRO15180M15180,"Brownsville-Harlingen, TX MSA",503,581,665,822,929,TX,335227.0
367,2129,48,METRO17780M17780,"College Station-Bryan, TX MSA",571,645,788,998,1029,TX,184885.0
368,2130,48,METRO18580M18580,"Corpus Christi, TX HUD Metro FMR Area",694,713,885,1215,1324,TX,380783.0
369,2132,48,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",696,770,930,1211,1432,TX,3451226.0
370,2133,48,METRO19100MM2800,"Fort Worth-Arlington, TX HUD Metro FMR Area",667,709,863,1153,1277,TX,1661525.0
371,2135,48,METRO21340M21340,"El Paso, TX MSA",562,602,718,1030,1221,TX,679622.0
372,2136,48,METRO26420M26420,"Houston-Baytown-Sugar Land, TX HUD Metro FMR Area",694,772,937,1249,1570,TX,4450050.0
373,2139,48,METRO28660M28660,"Killeen-Temple-Fort Hood, TX HUD Metro FMR Area",516,571,725,1055,1271,TX,312952.0
374,2141,48,METRO29700M29700,"Laredo, TX MSA",568,622,744,972,1274,TX,193117.0
375,2142,48,METRO30980M30980,"Longview, TX HUD Metro FMR Area",583,612,703,962,990,TX,146670.0
376,2144,48,METRO31180M31180,"Lubbock, TX MSA",508,619,782,1107,1143,TX,249700.0
377,2145,48,METRO32580M32580,"McAllen-Edinburg-Mission, TX MSA",516,567,669,802,922,TX,569463.0
378,2146,48,METRO33260M33260,"Midland, TX MSA",597,646,850,1238,1467,TX,116009.0
379,2147,48,METRO36220M36220,"Odessa, TX MSA",547,580,760,1095,1272,TX,121123.0
380,2148,48,METRO41660M41660,"San Angelo, TX MSA",533,615,783,1120,1224,TX,105781.0
381,2149,48,METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",590,656,810,1045,1269,TX,1610028.0
382,2153,48,METRO43300M43300,"Sherman-Denison, TX MSA",604,637,748,983,1137,TX,110595.0
384,2155,48,METRO46340M46340,"Tyler, TX MSA",617,725,816,1118,1222,TX,174706.0
385,2156,48,METRO47020M47020,"Victoria, TX HUD Metro FMR Area",521,600,768,956,1132,TX,91016.0
386,2158,48,METRO47380M47380,"Waco, TX MSA",640,641,797,998,1031,TX,213517.0
387,2159,48,METRO48660M48660,"Wichita Falls, TX MSA",604,635,756,1061,1092,TX,151524.0
389,2338,49,METRO36260M36260,"Ogden-Clearfield, UT MSA",520,625,770,1059,1252,UT,442656.0
390,2339,49,METRO39340M39340,"Provo-Orem, UT MSA",555,610,713,1037,1250,UT,376774.0
391,2340,49,METRO41100M41100,"St. George, UT MSA",631,662,786,1143,1285,UT,90354.0
392,2341,49,METRO41620M41620,"Salt Lake City, UT HUD Metro FMR Area",621,675,814,1145,1333,UT,898387.0
393,2363,50,METRO15540M15540,"Burlington-South Burlington, VT MSA",855,946,1187,1519,1703,VT,198889.0
394,2376,51,METRO13980N51121,"Blacksburg-Christiansburg-Radford, VA HUD Metro FMR Area",624,683,765,1050,1344,VA,99488.0
395,2378,51,METRO16820M16820,"Charlottesville, VA MSA",763,918,1086,1407,1557,VA,174021.0
396,2379,51,METRO19260M19260,"Danville, VA MSA",427,490,632,788,846,VA,110156.0
397,2380,51,METRO25500M25500,"Harrisonburg, VA MSA",614,682,830,1163,1194,VA,108193.0
399,2382,51,METRO31340M31340,"Lynchburg, VA MSA",556,570,687,847,945,VA,228616.0
400,2383,51,METRO40060M40060,"Richmond, VA HUD Metro FMR Area",729,789,882,1177,1405,VA,1071330.0
401,2385,51,METRO40220M40220,"Roanoke, VA HUD Metro FMR Area",566,603,779,989,1079,VA,241023.0
404,2390,51,METRO49020M49020,"Winchester, VA-WV MSA",698,725,956,1319,1358,VA,82794.0
405,2435,53,METRO13380M13380,"Bellingham, WA MSA",638,704,883,1288,1452,WA,166814.0
406,2436,53,METRO14740M14740,"Bremerton-Silverdale, WA MSA",710,797,981,1404,1533,WA,231969.0
407,2437,53,METRO28420M28420,"Kennewick-Pasco-Richland, WA MSA",577,629,789,1067,1264,WA,191822.0
409,2439,53,METRO31020M31020,"Longview, WA MSA",498,626,727,1059,1208,WA,92948.0
410,2440,53,METRO34580M34580,"Mount Vernon-Anacortes, WA MSA",625,774,960,1313,1639,WA,102979.0
411,2441,53,METRO36500M36500,"Olympia, WA MSA",659,740,945,1372,1659,WA,207355.0
413,2443,53,METRO42660MM7600,"Seattle-Bellevue, WA HUD Metro FMR Area",861,981,1181,1669,2038,WA,2343058.0
414,2444,53,METRO42660MM8200,"Tacoma, WA HUD Metro FMR Area",672,784,978,1425,1603,WA,700820.0
415,2445,53,METRO44060M44060,"Spokane, WA MSA",509,597,786,1079,1224,WA,417939.0
416,2446,53,METRO48300M48300,"Wenatchee-East Wenatchee, WA MSA",565,599,757,1021,1176,WA,99219.0
417,2447,53,METRO49420M49420,"Yakima, WA MSA",484,568,735,968,1021,WA,222581.0
418,2470,54,METRO16620M16620,"Charleston, WV HUD Metro FMR Area",476,519,649,827,851,WV,284100.0
420,2473,54,METRO25180MM0877,"Martinsburg, WV HUD Metro FMR Area",596,671,807,1080,1295,WV,90848.0
422,2475,54,METRO34060M34060,"Morgantown, WV MSA",563,585,692,898,1064,WV,111200.0
427,2515,55,METRO11540M11540,"Appleton, WI MSA",551,567,703,1014,1043,WI,201602.0
429,2518,55,METRO20740M20740,"Eau Claire, WI MSA",463,553,691,936,975,WI,148337.0
430,2519,55,METRO22540M22540,"Fond du Lac, WI MSA",534,573,689,905,982,WI,97296.0
431,2520,55,METRO24580M24580,"Green Bay, WI HUD Metro FMR Area",565,578,728,1024,1055,WI,246965.0
432,2522,55,METRO27500M27500,"Janesville, WI MSA",521,609,758,992,1021,WI,152307.0
434,2524,55,METRO31540M31540,"Madison, WI HUD Metro FMR Area",614,766,906,1216,1506,WI,426526.0
435,2527,55,METRO33340M33340,"Milwaukee-Waukesha-West Allis, WI MSA",590,703,840,1058,1090,WI,1500741.0
437,2529,55,METRO36780M36780,"Oshkosh-Neenah, WI MSA",490,577,683,896,1161,WI,156763.0
438,2530,55,METRO39540M39540,"Racine, WI MSA",527,616,773,962,1055,WI,188831.0
439,2531,55,METRO43100M43100,"Sheboygan, WI MSA",439,564,666,823,1010,WI,112646.0
440,2532,55,METRO48140M48140,"Wausau, WI MSA",441,551,679,906,1002,WI,125834.0
441,2580,56,METRO16220M16220,"Casper, WY MSA",518,566,716,1042,1255,WY,66533.0
442,2581,56,METRO16940M16940,"Cheyenne, WY MSA",576,608,770,1048,1350,WY,81607.0
443,2603,66,NCNTY66010N66010,Pacific Islands,826,886,1082,1576,1885,GU,154805.0
444,2604,72,METRO10380M10380,"Aguadilla-Isabela-San Sebastián, PR MSA",364,395,438,563,630,PR,312602.0
445,2605,72,METRO21940M21940,"Fajardo, PR MSA",454,495,549,798,962,PR,78533.0
446,2606,72,METRO25020M25020,"Guayama, PR MSA",431,465,518,735,911,PR,83570.0
447,2607,72,METRO32420M32420,"Mayagüez, PR MSA",412,446,496,593,818,PR,115048.0
448,2608,72,METRO38660M38660,"Ponce, PR MSA",466,506,560,778,887,PR,264919.0
449,2609,72,METRO41900M41900,"San Germán-Cabo Rojo, PR MSA",376,391,452,591,637,PR,136212.0
450,2610,72,METRO41980MM0470,"Arecibo, PR HUD Metro FMR Area",378,410,456,622,729,PR,174300.0
451,2611,72,METRO41980MM1310,"Caguas, PR HUD Metro FMR Area",430,465,518,718,865,PR,308365.0
452,2612,72,METRO41980MM7440,"San Juan-Guaynabo, PR HUD Metro FMR Area",470,510,567,751,888,PR,1889094.0
453,2613,72,METRO41980N72923,"Barranquitas-Aibonito-Quebradillas, PR HUD Metro FMR Area",363,392,436,555,638,PR,137248.0
454,2614,72,METRO49500M49500,"Yauco, PR MSA",371,392,446,562,716,PR,118063.0
455,2615,72,NCNTY72923N72923,Puerto Rico HUD Nonmetro Area,401,433,483,662,718,PR,190656.0
456,2616,78,NCNTY78010N78010,"St. Croix Island, VI",605,630,764,954,1092,VI,53234.0
457,2617,78,NCNTY78923N78923,"St. John/St. Thomas, VI",688,822,1058,1311,1370,VI,55378.0
